student_id,reading,math,pre_reading,pre_math,teacher_fem,two_teachers,mixed_grades,class_size,percent_girls,percent_native,teacher_exp,grade,school_id,classroom_id
168,-0.704219281673431,-0.300902366638184,-0.965774774551392,-0.287088334560394,1,0,0,20,68.4210510253906,26.3157901763916,19,4,170,4A
169,-2.32311415672302,-1.21922433376312,-0.544117093086243,-0.215234339237213,0,0,0,17,43.75,25,24,4,170,4B
170,-0.877099633216858,-1.00459420681,-1.27568423748016,-2.20785355567932,0,0,0,21,65,40,27,8,170,8B
171,-1.74813508987427,-1.77525877952576,-1.01985168457031,-1.80856323242188,0,1,0,23,54.5454559326172,45.4545440673828,37,8,170,8A
172,-1.73527586460114,-1.48983514308929,-1.43626046180725,-0.351208120584488,1,0,0,21,45.4545440673828,0,20,4,268,004A
173,-1.13218283653259,-0.888210415840149,-1.57606840133667,-0.634391963481903,0,0,0,20,47.3684196472168,5.26315784454346,5,4,268,004B
174,-0.601455509662628,-0.784404397010803,-1.01985168457031,-1.00998222827911,0,0,0,21,65,40,27,8,170,8B
175,-1.01216530799866,-1.11468923091888,-1.27568423748016,-1.40927267074585,0,1,0,23,54.5454559326172,45.4545440673828,37,8,170,8A
176,-0.376770079135895,-0.114453464746475,-0.581406533718109,0.867870986461639,1,0,1,18,42.8571434020996,60,19,6,273,6B
177,-0.43121662735939,0.181679621338844,-0.0901556983590126,0.283484309911728,1,1,0,18,47.0588226318359,35.294116973877,40,6,273,6A
178,-1.67922413349152,-1.44497394561768,-1.66087019443512,-1.50909531116486,0,1,0,20,57.8947372436523,5.55555534362793,17,8,205,8A
179,0.773344814777374,0.476671040058136,-0.364327311515808,-0.0632496699690819,1,0,0,17,75,43.75,33,4,170,4A
180,0.928871870040894,0.878922343254089,-0.39653006196022,-0.340439468622208,1,1,0,15,62.5,21.4285717010498,1,4,170,4B
181,0.325461894273758,-0.714480102062225,0.928871870040894,-0.00603055162355304,0,1,0,24,39.1304359436035,73.9130401611328,34,6,263,6A
